     1702	2019-09-16 12:01:08	115	1	1	0
     1701	2019-09-16 12:01:22	115	1	1	0
     1703	2019-09-16 12:01:29	115	1	1	0
      126	2019-09-16 12:01:35	115	1	1	0
     1766	2019-09-16 12:01:42	115	1	1	0
     1765	2019-09-16 12:01:47	115	1	1	0
      127	2019-09-16 12:02:41	115	1	1	0
      132	2019-09-16 12:02:47	115	1	1	0
      133	2019-09-16 12:02:51	115	1	1	0
      129	2019-09-16 12:04:01	115	1	1	0
     1704	2019-09-16 12:09:51	115	1	1	0
      126	2019-09-16 12:31:31	115	0	1	0
      127	2019-09-16 12:32:44	115	0	1	0
      133	2019-09-16 12:32:58	115	0	1	0
      132	2019-09-16 12:33:04	115	0	1	0
      132	2019-09-16 12:33:11	115	0	1	0
      129	2019-09-16 12:33:26	115	0	1	0
     1766	2019-09-16 12:37:12	115	0	1	0
     1703	2019-09-16 12:37:41	115	0	1	0
     1701	2019-09-16 12:37:49	115	0	1	0
     1765	2019-09-16 12:38:22	115	0	1	0
      134	2019-09-16 12:42:58	115	1	1	0
      134	2019-09-16 12:51:00	115	0	1	0
     1702	2019-09-16 12:55:54	115	0	1	0
     1704	2019-09-16 17:00:06	115	1	1	0
     1703	2019-09-16 17:00:13	115	1	1	0
     1702	2019-09-16 17:00:16	115	1	1	0
     1701	2019-09-16 17:00:19	115	1	1	0
     1766	2019-09-16 17:00:23	115	1	1	0
      132	2019-09-16 17:00:30	115	1	1	0
      134	2019-09-16 17:00:40	115	1	1	0
      133	2019-09-16 17:00:50	115	1	1	0
      127	2019-09-16 17:02:30	115	1	1	0
      126	2019-09-16 17:04:15	115	1	1	0
      129	2019-09-16 17:04:33	115	1	1	0
     1765	2019-09-16 17:07:56	115	0	1	0
     1765	2019-09-17 06:51:52	115	0	1	0
      133	2019-09-17 07:15:22	115	1	1	0
      133	2019-09-17 07:15:41	115	0	1	0
      128	2019-09-17 07:24:12	115	0	1	0
      132	2019-09-17 07:30:25	115	0	1	0
     1766	2019-09-17 07:33:22	115	0	1	0
      126	2019-09-17 07:36:11	115	0	1	0
      134	2019-09-17 07:41:16	115	0	1	0
      127	2019-09-17 07:42:21	115	0	1	0
     1703	2019-09-17 07:45:29	115	0	1	0
     1701	2019-09-17 07:52:38	115	0	1	0
     1702	2019-09-17 07:53:17	115	0	1	0
      131	2019-09-17 07:53:54	115	0	1	0
     1704	2019-09-17 08:01:16	115	0	1	0
      129	2019-09-17 08:14:22	115	4	1	0
     1702	2019-09-17 12:01:52	115	1	1	0
      126	2019-09-17 12:02:15	115	1	1	0
      129	2019-09-17 12:02:39	115	1	1	0
     1703	2019-09-17 12:02:48	115	1	1	0
     1701	2019-09-17 12:02:55	115	1	1	0
     1765	2019-09-17 12:03:09	115	1	1	0
      128	2019-09-17 12:04:15	115	1	1	0
      134	2019-09-17 12:04:22	115	1	1	0
      131	2019-09-17 12:04:27	115	1	1	0
     1704	2019-09-17 12:04:32	115	1	1	0
      132	2019-09-17 12:04:40	115	1	1	0
     1766	2019-09-17 12:05:11	115	1	1	0
      126	2019-09-17 12:05:34	115	1	1	0
      133	2019-09-17 12:05:42	115	1	1	0
      127	2019-09-17 12:06:48	115	1	1	0
      126	2019-09-17 12:27:20	115	0	1	0
      129	2019-09-17 12:27:31	115	0	1	0
      133	2019-09-17 12:29:10	115	0	1	0
      132	2019-09-17 12:29:15	115	0	1	0
      128	2019-09-17 12:29:19	115	0	1	0
      134	2019-09-17 12:29:27	115	0	1	0
      131	2019-09-17 12:29:32	115	0	1	0
     1704	2019-09-17 12:29:38	115	0	1	0
     1701	2019-09-17 12:30:46	115	0	1	0
     1703	2019-09-17 12:31:31	115	0	1	0
      127	2019-09-17 12:35:35	115	0	1	0
     1766	2019-09-17 12:39:16	115	0	1	0
     1765	2019-09-17 12:40:54	115	0	1	0
     1702	2019-09-17 12:56:50	115	0	1	0
     1704	2019-09-17 17:00:05	115	1	1	0
     1703	2019-09-17 17:00:09	115	1	1	0
     1701	2019-09-17 17:00:18	115	1	1	0
     1702	2019-09-17 17:00:21	115	1	1	0
     1766	2019-09-17 17:00:29	115	1	1	0
     1765	2019-09-17 17:00:38	115	1	1	0
      126	2019-09-17 17:00:41	115	1	1	0
      129	2019-09-17 17:00:50	115	1	1	0
      132	2019-09-17 17:01:42	115	1	1	0
      128	2019-09-17 17:01:46	115	1	1	0
      131	2019-09-17 17:01:49	115	1	1	0
      133	2019-09-17 17:01:53	115	1	1	0
      134	2019-09-17 17:02:00	115	1	1	0
      127	2019-09-17 17:03:12	115	1	1	0
     1765	2019-09-18 06:51:03	115	0	1	0
      130	2019-09-18 07:01:43	115	0	1	0
      133	2019-09-18 07:15:19	115	0	1	0
      128	2019-09-18 07:26:48	115	0	1	0
      132	2019-09-18 07:27:47	115	0	1	0
      127	2019-09-18 07:31:23	115	0	1	0
      134	2019-09-18 07:33:41	115	0	1	0
      131	2019-09-18 07:38:14	115	0	1	0
     1766	2019-09-18 07:46:32	115	0	1	0
     1704	2019-09-18 07:51:08	115	0	1	0
     1703	2019-09-18 07:53:01	115	0	1	0
     1701	2019-09-18 07:56:54	115	0	1	0
      129	2019-09-18 07:58:46	115	0	1	0
     1702	2019-09-18 07:59:38	115	0	1	0
      126	2019-09-18 08:10:49	115	0	1	0
     1702	2019-09-18 12:00:45	115	0	1	0
     1701	2019-09-18 12:00:52	115	0	1	0
     1765	2019-09-18 12:01:08	115	0	1	0
     1766	2019-09-18 12:01:31	115	0	1	0
     1703	2019-09-18 12:01:39	115	1	1	0
     1766	2019-09-18 12:01:45	115	1	1	0
     1765	2019-09-18 12:01:53	115	1	1	0
      127	2019-09-18 12:02:06	115	1	1	0
      126	2019-09-18 12:03:11	115	1	1	0
      129	2019-09-18 12:05:32	115	1	1	0
      130	2019-09-18 12:06:03	115	1	1	0
      128	2019-09-18 12:06:13	115	1	1	0
      132	2019-09-18 12:06:23	115	1	1	0
      131	2019-09-18 12:06:29	115	1	1	0
      134	2019-09-18 12:06:38	115	1	1	0
      133	2019-09-18 12:08:08	115	1	1	0
      128	2019-09-18 12:30:06	115	0	1	0
      127	2019-09-18 12:30:22	115	0	1	0
      131	2019-09-18 12:31:25	115	1	1	0
      131	2019-09-18 12:31:34	115	0	1	0
      134	2019-09-18 12:31:44	115	0	1	0
      132	2019-09-18 12:31:50	115	0	1	0
      133	2019-09-18 12:32:00	115	0	1	0
      130	2019-09-18 12:33:17	115	0	1	0
      126	2019-09-18 12:33:46	115	0	1	0
      129	2019-09-18 12:34:33	115	0	1	0
     1703	2019-09-18 12:39:58	115	0	1	0
     1701	2019-09-18 12:40:01	115	0	1	0
     1766	2019-09-18 12:44:59	115	0	1	0
